basDt,srtnCd,isinCd,crno,mrktCtg,itmsNm,corpNm
20260827,A319660,KR7319660007,1348110493354,KOSDAQ,피에스케이,피에스케이 주식회사
20260827,A320000,KR7320000003,1101117032545,KOSDAQ,한울반도체,(주)한울반도체
20260827,A321260,KR7321260002,1101117042271,KOSDAQ,프로이천,(주)프로이천
20260827,A321370,KR7321370009,1201110764789,KOSDAQ,센서뷰,주식회사 센서뷰
20260827,A321550,KR7321550006,1101116250940,KOSDAQ,티움바이오,주식회사 티움바이오
20260827,A321820,KR7321820003,1101114391837,KOSDAQ,아티스트컴퍼니,(주)아티스트컴퍼니
20260827,A322000,KR7322000001,1101116265410,KOSPI,HD현대에너지솔루션,에이치디현대에너지솔루션(주)
20260827,A322180,KR7322180001,1101113516105,KOSDAQ,LS티라유텍,엘에스티라유텍(주)
20260827,A322310,KR7322310004,1311110104403,KOSDAQ,오로스테크놀로지,(주)오로스테크놀로지
20260827,A322510,KR7322510009,1101115340065,KOSDAQ,제이엘케이,(주)제이엘케이
20260827,A322780,KR7322780008,1101117062716,KOSDAQ,코퍼스코리아,(주)코퍼스코리아
20260827,A322970,KR7322970005,1101116098324,KONEX,무진메디,주식회사 무진메디
20260827,A323280,KR7323280008,1101117067972,KOSDAQ,태성,(주)태성
20260827,A323350,KR7323350009,1101114224020,KOSDAQ,다원넥스뷰,(주)다원넥스뷰
20260827,A323410,KR7323410001,1311110435767,KOSPI,카카오뱅크,주식회사 카카오뱅크
20260827,A323990,KR7323990002,2052110029832,KOSDAQ,박셀바이오,주식회사 박셀바이오
20260827,A326030,KR7326030004,1101114570720,KOSPI,에스케이바이오팜,에스케이바이오팜 주식회사
20260827,A327260,KR7327260006,1355110186996,KOSDAQ,RF머트리얼즈,알에프머트리얼즈(주)
20260827,A328130,KR7328130000,1601110354045,KOSDAQ,루닛,주식회사 루닛
20260827,A328380,KR7328380001,1101117128211,KOSDAQ,솔트웨어,솔트웨어 주식회사
20260827,A329180,KR7329180004,2301110312741,KOSPI,HD현대중공업,에이치디현대중공업(주)
20260827,A330350,KR7330350000,1101113069534,KOSDAQ,위더스제약,위더스제약(주)
20260827,A330590,KR7330590001,1101117061081,KOSPI,롯데리츠,롯데위탁관리부동산투자회사 주식회사
20260827,A330730,KR7330730003,1101116416683,KOSDAQ,스톤브릿지벤처스,스톤브릿지벤처스(주)
20260827,A330860,KR7330860008,1501110267365,KOSDAQ,네패스아크,주식회사 네패스아크
20260827,A331380,KR7331380006,1101117167128,KOSDAQ,포커스에이아이,(주)포커스에이아이
20260827,A331520,KR7331520007,1101117171731,KOSDAQ,밸로프,(주)밸로프
20260827,A331660,KR7331660001,2844110077460,KONEX,한국미라클피플사,(주)한국미라클피플사
20260827,A331740,KR7331740001,1101117213757,KOSDAQ,아우토크립트,아우토크립트 주식회사
20260827,A331920,KR7331920009,1101114481282,KOSDAQ,셀레믹스,주식회사 셀레믹스
20260827,A332190,KR7332190008,1314110415896,KONEX,오션스바이오,오션스바이오 주식회사
20260827,A332290,KR7332290006,1101117182655,KOSDAQ,누보,(주)누보
20260827,A332370,KR7332370006,1101113356410,KOSDAQ,아이디피,아이디피(주)
20260827,A332570,KR7332570001,1717110071503,KOSDAQ,PS일렉트로닉스,(주)피에스일렉트로닉스
20260827,A333050,KR7333050003,1101117189544,KOSDAQ,이노테나,(주)이노테나
20260827,A333430,KR7333430007,1101117196523,KOSDAQ,일승,(주)일승
20260827,A333620,KR7333620003,1615110077268,KOSDAQ,엔시스,(주)엔시스
20260827,A334890,KR7334890001,1101117173224,KOSPI,이지스밸류플러스리츠,주식회사 이지스밸류플러스위탁관리부동산투자회사
20260827,A334970,KR7334970001,1101115739804,KOSDAQ,프레스티지바이오로직,프레스티지바이오로직스(주)
20260827,A335810,KR7335810008,1601110265995,KOSDAQ,프리시젼바이오,프리시젼바이오(주)
20260827,A335870,KR7335870002,1101117222352,KOSDAQ,윙스풋,(주)윙스풋
20260827,A336040,KR7336040001,1101115361566,KONEX,타스컴,주식회사 타스컴
20260827,A336060,KR7336060009,1101117224647,KOSDAQ,웨이버스,(주)웨이버스
20260827,A336260,KR7336260005,2149110058935,KOSPI,두산퓨얼셀,두산퓨얼셀 주식회사
20260827,A336370,KR7336370002,2149110058927,KOSPI,솔루스첨단소재,솔루스첨단소재 주식회사
20260827,A336570,KR7336570007,1101117232799,KOSDAQ,원텍,원텍(주)
20260827,A336680,KR7336680004,1760110037504,KOSDAQ,탑런토탈솔루션,(주)탑런토탈솔루션
20260827,A337840,KR7337840003,1311110312428,KONEX,유엑스엔,주식회사 유엑스엔
20260827,A337930,KR7337930002,1101116496172,KOSDAQ,젝시믹스,(주)젝시믹스
20260827,A338100,KR7338100001,1101117123732,KOSPI,NH프라임리츠,주식회사 엔에이치프라임위탁관리부동산투자회사
20260827,A338220,KR7338220007,1348110319279,KOSDAQ,뷰노,주식회사 뷰노
20260827,A338840,KR7338840002,1601110235641,KOSDAQ,와이바이오로직스,(주)와이바이오로직스
20260827,A339770,KR7339770000,1752110009005,KOSPI,교촌에프앤비,교촌에프앤비(주)
20260827,A339950,KR7339950008,1101117257507,KOSDAQ,아이비김영,(주)아이비김영
20260827,A340360,KR7340360007,1101117263174,KOSDAQ,다보링크,주식회사 다보링크
20260827,A340440,KR7340440007,1101117262754,KOSDAQ,세림B&G,(주)세림비앤지
20260827,A340450,KR7340450006,1345110215100,KOSDAQ,지씨지놈,(주)지씨지놈
20260827,A340570,KR7340570001,1345110028404,KOSDAQ,티앤엘,(주)티앤엘
20260827,A340810,KR7340810001,1101114361161,KOSDAQ,시선AI,(주)시선에이아이
20260827,A340930,KR7340930007,1358110211565,KOSDAQ,성원에너텍,(주)성원에너텍
20260827,A341170,KR7341170009,1101115742831,KONEX,퓨쳐메디신,퓨쳐메디신 주식회사
20260827,A342870,KR7342870003,1101115328615,KOSDAQ,오아,오아 주식회사
20260827,A344820,KR7344820006,1101117342473,KOSPI,KCC글라스,(주)케이씨씨글라스
20260827,A344860,KR7344860002,1101113301944,KOSDAQ,이노진,(주)이노진
20260827,A346010,KR7346010002,1101114449694,KONEX,타이드,(주)타이드
20260827,A347000,KR7347000002,1411110025962,KOSDAQ,센코,주식회사 센코
20260827,A347700,KR7347700007,1101114969189,KOSDAQ,스피어,(주)스피어코퍼레이션
20260827,A347740,KR7347740003,1101114445725,KOSDAQ,피엔케이피부임상연구센타,피엔케이피부임상연구센타(주)
20260827,A347770,KR7347770000,1201110799950,KOSDAQ,핌스,주식회사 핌스
20260827,A347850,KR7347850000,1101115575662,KOSDAQ,디앤디파마텍,(주)디앤디파마텍
20260827,A347860,KR7347860009,1101116080032,KOSDAQ,알체라,주식회사 알체라
20260827,A347890,KR7347890006,1351110048798,KOSDAQ,엠엑스온,(주)엠엑스온
20260827,A348030,KR7348030008,1211110160415,KOSDAQ,모비릭스,주식회사 모비릭스
20260827,A348080,KR7348080003,1101116122983,KOSDAQ,큐라티스,(주)큐라티스
20260827,A348150,KR7348150004,1101115487437,KOSDAQ,고바이오랩,주식회사 고바이오랩
20260827,A348210,KR7348210006,1344110044981,KOSDAQ,넥스틴,주식회사 넥스틴
20260827,A348340,KR7348340001,2841110112915,KOSDAQ,뉴로메카,주식회사 뉴로메카
20260827,A348350,KR7348350000,1601110166341,KOSDAQ,위드텍,(주)위드텍
20260827,A348370,KR7348370008,1512110026289,KOSDAQ,엔켐,(주)엔켐
20260827,A348950,KR7348950007,1101117263728,KOSPI,제이알글로벌리츠,(주)제이알글로벌위탁관리부동산투자회사
20260827,A350520,KR7350520003,1101117375375,KOSPI,이지스레지던스리츠,주식회사 이지스레지던스위탁관리부동산투자회사
20260827,A351020,KR7351020003,1101115060754,KONEX,미쥬,(주)미쥬
20260827,A351320,KR7351320007,1101117417458,KOSDAQ,넥사다이내믹스,(주)넥사다이내믹스
20260827,A351330,KR7351330006,1101113569865,KOSDAQ,이삭엔지니어링,이삭엔지니어링(주)
20260827,A351870,KR7351870001,1101113034363,KOSDAQ,차이커뮤니케이션,(주)차이커뮤니케이션
20260827,A352090,KR7352090005,1101111785710,KOSDAQ,스톰테크,(주)스톰테크
20260827,A352480,KR7352480008,1358110238402,KOSDAQ,씨앤씨인터내셔널,(주)씨앤씨인터내셔널
20260827,A352700,KR7352700009,2301110096064,KOSDAQ,씨앤투스,주식회사 씨앤투스
20260827,A352770,KR7352770002,1358110198797,KOSDAQ,셀레스트라,주식회사 셀레스트라
20260827,A352820,KR7352820005,1101113166546,KOSPI,하이브,(주)하이브
20260827,A352910,KR7352910004,1101112739998,KOSDAQ,오비고,(주)오비고
20260827,A352940,KR7352940001,1512110004847,KOSDAQ,인바이오,인바이오주식회사
20260827,A353190,KR7353190002,1101117442710,KOSDAQ,휴럼,(주)휴럼
20260827,A353200,KR7353200009,1314110460809,KOSPI,대덕전자,대덕전자(주)
20260827,A353590,KR7353590003,1352110032202,KOSDAQ,오토앤,오토앤(주)
20260827,A353810,KR7353810005,1101117474424,KOSDAQ,이지바이오,(주)이지바이오
20260827,A354200,KR7354200008,1101115877480,KOSDAQ,엔젠바이오,주식회사 엔젠바이오
20260827,A354320,KR7354320004,1942110050823,KOSDAQ,알멕,(주)알멕
20260827,A354390,KR7354390007,1101110422090,KONEX,바스칸바이오제약,주식회사 바스칸바이오제약
20260827,A355150,KR7355150004,1101117471470,KOSDAQ,코스텍시스,(주)코스텍시스
20260827,A355390,KR7355390006,1101116384963,KOSDAQ,크라우드웍스,주식회사 크라우드웍스
20260827,A355690,KR7355690009,1101115972652,KOSDAQ,에이텀,(주)에이텀
20260827,A356680,KR7356680009,1101114495598,KOSDAQ,엑스게이트,(주)엑스게이트
20260827,A356860,KR7356860007,1314110255979,KOSDAQ,티엘비,(주)티엘비
20260827,A356890,KR7356890004,1101113149287,KOSDAQ,싸이버원,주식회사 싸이버원
20260827,A357120,KR7357120005,1101117320320,KOSPI,코람코라이프인프라리츠,(주)코람코라이프인프라위탁관리부동산투자회사
20260827,A357230,KR7357230002,1101114838516,KOSDAQ,에이치피오,주식회사 에이치피오
20260827,A357250,KR7357250000,1101117323259,KOSPI,미래에셋맵스리츠,㈜미래에셋맵스제1호위탁관리부동산투자회사
20260827,A357430,KR7357430008,1101117408720,KOSPI,마스턴프리미어리츠,주식회사 마스턴프리미어제1호위탁관리부동산투자회사
20260827,A357550,KR7357550003,1350110108445,KOSDAQ,석경에이티,주식회사 석경에이티
20260827,A357580,KR7357580000,1244110093120,KOSDAQ,아모센스,주식회사 아모센스
20260827,A357780,KR7357780006,1311110597525,KOSDAQ,솔브레인,솔브레인 주식회사
20260827,A357880,KR7357880004,1101115255214,KOSDAQ,SKAI,(주)스카이월드와이드
20260827,A358570,KR7358570000,1452110021112,KOSDAQ,지아이이노베이션,(주)지아이이노베이션
20260827,A359090,KR7359090008,1101117525110,KOSDAQ,씨엔알리서치,(주)씨엔알리서치
20260827,A360070,KR7360070007,1311110304011,KOSDAQ,탑머티리얼,주식회사 탑머티리얼
20260827,A360350,KR7360350003,1601110226195,KOSDAQ,코셈,주식회사 코셈
20260827,A361390,KR7361390008,1311110127512,KOSDAQ,제노코,주식회사 제노코
20260827,A361570,KR7361570005,1101114297944,KOSDAQ,알비더블유,주식회사 알비더블유
20260827,A361610,KR7361610009,1101117064217,KOSPI,SK아이이테크놀로지,에스케이아이이테크놀로지 주식회사
20260827,A361670,KR7361670003,1311110050086,KOSDAQ,삼영에스앤씨,주식회사 삼영에스앤씨
20260827,A362320,KR7362320004,1201110905317,KOSDAQ,청담글로벌,주식회사 청담글로벌
20260827,A362990,KR7362990004,1101114941038,KOSDAQ,드림인사이트,주식회사 드림인사이트
20260827,A363250,KR7363250002,1615110116305,KOSDAQ,진시스템,주식회사 진시스템
20260827,A363260,KR7363260001,1101117588506,KOSDAQ,모비데이즈,(주)모비데이즈
20260827,A363280,KR7363280009,1101117608502,KOSPI,티와이홀딩스,(주)티와이홀딩스
20260827,A364950,KR7364950006,1348110309577,KOSDAQ,에이아이코리아,(주)에이아이코리아
20260827,A365270,KR7365270008,1101116058485,KOSDAQ,큐라클,(주)큐라클
20260827,A365330,KR7365330000,1511110053458,KOSDAQ,에스와이스틸텍,에스와이스틸텍(주)
20260827,A365340,KR7365340009,2111110049793,KOSDAQ,성일하이텍,성일하이텍 주식회사
20260827,A365550,KR7365550003,1101117398989,KOSPI,ESR켄달스퀘어리츠,이에스알켄달스퀘어위탁관리부동산투자회사주식회사
20260827,A365590,KR7365590009,1101117616620,KOSDAQ,하이딥,(주)하이딥
20260827,A365660,KR7365660000,1101116446995,KOSDAQ,레몬헬스케어,주식회사 레몬헬스케어
20260827,A365900,KR7365900000,1101113197088,KOSDAQ,브이씨,(주)브이씨
20260827,A366030,KR7366030005,2801110078161,KOSDAQ,나인앤컴퍼니,(주)나인앤컴퍼니
20260827,A367000,KR7367000007,1101113175969,KOSDAQ,플래티어,(주)플래티어
20260827,A368600,KR7368600003,1348110250671,KOSDAQ,아이씨에이치,(주)아이씨에이치
20260827,A368770,KR7368770004,1101117648186,KOSDAQ,파이버프로,(주)파이버프로
20260827,A368970,KR7368970000,1613110017531,KOSDAQ,오에스피,주식회사 오에스피
20260827,A369370,KR7369370002,1101117655868,KOSDAQ,블리츠웨이엔터테인먼트,(주)블리츠웨이엔터테인먼트
20260827,A370090,KR7370090003,1311110230307,KOSDAQ,퓨런티어,주식회사 퓨런티어
20260827,A371950,KR7371950007,1350110049673,KOSDAQ,풍원정밀,풍원정밀(주)
20260827,A372170,KR7372170001,1355110102249,KOSDAQ,윤성에프앤씨,주식회사 윤성에프앤씨
20260827,A372320,KR7372320002,1311110466283,KOSDAQ,큐로셀,주식회사 큐로셀
20260827,A372800,KR7372800003,1101114934273,KOSDAQ,아이티아이즈,주식회사 아이티아이즈
20260827,A372910,KR7372910000,1345110021549,KOSPI,한컴라이프케어,주식회사 한컴라이프케어
20260827,A373110,KR7373110006,1101115836767,KOSDAQ,엑셀세라퓨틱스,(주)엑셀세라퓨틱스
20260827,A373160,KR7373160001,1101116377877,KOSDAQ,데이원컴퍼니,(주)데이원컴퍼니
20260827,A373170,KR7373170000,1101113292086,KOSDAQ,엠아이큐브솔루션,엠아이큐브솔루션 주식회사
20260827,A373200,KR7373200005,1101117695210,KOSDAQ,엑스플러스,(주)엑스플러스
20260827,A373220,KR7373220003,1101117701356,KOSPI,LG에너지솔루션,(주)엘지에너지솔루션
20260827,A375500,KR7375500006,1101117736808,KOSPI,DL이앤씨,디엘이앤씨 주식회사
20260827,A376180,KR7376180006,1101112463654,KOSDAQ,피코그램,주식회사 피코그램
20260827,A376270,KR7376270005,1717110129857,KOSDAQ,HEM파마,주식회사 에이치이엠파마
20260827,A376290,KR7376290003,1313110055652,KOSDAQ,씨유테크,씨유테크 주식회사
20260827,A376300,KR7376300000,1101116450615,KOSDAQ,디어유,주식회사 디어유
20260827,A376900,KR7376900007,1101114780072,KOSDAQ,로킷헬스케어,주식회사 로킷헬스케어
20260827,A376930,KR7376930004,1101115906974,KOSDAQ,노을,노을 주식회사
20260827,A376980,KR7376980009,1311110405166,KOSDAQ,원티드랩,(주)원티드랩
20260827,A377030,KR7377030002,1101114445072,KOSDAQ,비트맥스,비트맥스(주)
20260827,A377190,KR7377190004,1101117420211,KOSPI,디앤디플랫폼리츠,주식회사 디앤디플랫폼위탁관리부동산투자회사
20260827,A377220,KR7377220009,1358110127754,KOSDAQ,프롬바이오,주식회사 프롬바이오
20260827,A377300,KR7377300009,1311110478337,KOSPI,카카오페이,주식회사 카카오페이
20260827,A377330,KR7377330006,1345110132792,KOSDAQ,이지트로닉스,주식회사 이지트로닉스
20260827,A377450,KR7377450002,1101112564478,KOSDAQ,리파인,주식회사 리파인
20260827,A377460,KR7377460001,2001110418983,KOSDAQ,큐에이드,주식회사 큐에이드
20260827,A377480,KR7377480009,1601110362866,KOSDAQ,마음AI,(주)마음에이아이
20260827,A377740,KR7377740006,1348110324294,KOSPI,바이오노트,(주)바이오노트
20260827,A378340,KR7378340004,1358110389651,KOSDAQ,필에너지,주식회사 필에너지
20260827,A378800,KR7378800007,1101113977050,KOSDAQ,샤페론,주식회사 샤페론
20260827,A378850,KR7378850002,2341110120538,KOSPI,화승알앤에이,주식회사 화승알앤에이
20260827,A379390,KR7379390008,1801111059509,KONEX,이성씨엔아이,이성씨엔아이(주)
20260827,A380540,KR7380540005,1358110286766,KOSDAQ,옵티코어,주식회사 옵티코어
20260827,A380550,KR7380550004,2001110455472,KOSDAQ,뉴로핏,뉴로핏 주식회사
20260827,A381620,KR7381620004,1313110097737,KOSDAQ,제닉스로보틱스,제닉스로보틱스(주)
20260827,A381970,KR7381970003,1101116583490,KOSPI,케이카,케이카 주식회사
20260827,A382150,KR7382150001,1101115758333,KOSDAQ,온코크로스,주식회사 온코크로스
20260827,A382480,KR7382480002,1648110065785,KOSDAQ,지아이텍,주식회사 지아이텍
20260827,A382800,KR7382800001,1348110105579,KOSDAQ,지앤비에스 에코,(주)지앤비에스 에코
20260827,A382840,KR7382840007,1348110166589,KOSDAQ,원준,주식회사 원준
20260827,A382900,KR7382900009,1942110310912,KOSDAQ,범한퓨얼셀,범한퓨얼셀 주식회사
20260827,A383220,KR7383220001,1101117875440,KOSPI,에프앤에프,주식회사 에프앤에프
20260827,A383310,KR7383310000,1501110307674,KOSDAQ,에코프로에이치엔,주식회사 에코프로에이치엔
20260827,A383800,KR7383800000,1101117875359,KOSPI,LX홀딩스,주식회사 엘엑스홀딩스
20260827,A383930,KR7383930005,1101116363313,KOSDAQ,디티앤씨알오,주식회사 디티앤씨알오
20260827,A384470,KR7384470001,1101114962092,KOSDAQ,코어라인소프트,주식회사 코어라인소프트
20260827,A387570,KR7387570005,1701110383357,KOSDAQ,파인메딕스,주식회사 파인메딕스
20260827,A387690,KR7387690001,1401110049252,KOSDAQ,레메디,주식회사 레메디
20260827,A388050,KR7388050007,1351110102065,KOSDAQ,지투파워,지투파워(주)
20260827,A388210,KR7388210007,2841110111983,KOSDAQ,씨엠티엑스,주식회사 씨엠티엑스
20260827,A388610,KR7388610008,1101112548993,KOSDAQ,지에프씨생명과학,(주)지에프씨생명과학
20260827,A388720,KR7388720005,1201110592130,KOSDAQ,유일로보틱스,(주)유일로보틱스
20260827,A388790,KR7388790008,1101117889821,KOSDAQ,라이콤,주식회사 라이콤
20260827,A388870,KR7388870008,1311110444346,KOSDAQ,파로스아이바이오,주식회사 파로스아이바이오
20260827,A389020,KR7389020009,1101111864829,KOSDAQ,자람테크놀로지,(주)자람테크놀로지
20260827,A389030,KR7389030008,1101116728781,KOSDAQ,지니너스,지니너스 주식회사
20260827,A389140,KR7389140005,1101116501830,KOSDAQ,포바이포,주식회사 포바이포
20260827,A389260,KR7389260001,1311110051935,KOSDAQ,대명에너지,대명에너지 주식회사
20260827,A389470,KR7389470006,1311110409481,KOSDAQ,인벤티지랩,주식회사 인벤티지랩
20260827,A389500,KR7389500000,1101112113142,KOSDAQ,에스비비테크,(주)에스비비테크
20260827,A389650,KR7389650003,1201110720228,KOSDAQ,넥스트바이오메디컬,(주)넥스트바이오메디컬
20260827,A389680,KR7389680000,1358110140053,KOSDAQ,유디엠텍,(주)유디엠텍
20260827,A390110,KR7390110005,1101116259174,KONEX,애니메디솔루션,애니메디솔루션(주)
20260827,A391710,KR7391710001,1101117914785,KOSDAQ,코닉오토메이션,코닉오토메이션(주)
20260827,A393210,KR7393210000,1101112099425,KOSDAQ,토마토시스템,(주)토마토시스템
20260827,A393890,KR7393890009,1511110058698,KOSDAQ,더블유씨피,더블유씨피(주)
20260827,A393970,KR7393970009,1358110358846,KOSDAQ,대진첨단소재,대진첨단소재(주)
20260827,A394280,KR7394280002,1311110501435,KOSDAQ,오픈엣지테크놀로지,오픈엣지테크놀로지 주식회사
20260827,A394420,KR7394420004,2301110265867,KOSDAQ,리센스메디컬,주식회사 리센스메디컬
20260827,A394800,KR7394800007,1101116196756,KOSDAQ,쓰리빌리언,(주)쓰리빌리언
20260827,A395400,KR7395400005,1101117815446,KOSPI,SK리츠,에스케이위탁관리부동산투자회사 주식회사
20260827,A396270,KR7396270001,1311110541069,KOSDAQ,넥스트칩,(주)넥스트칩
20260827,A396300,KR7396300006,1760110019792,KOSDAQ,세아메카닉스,(주)세아메카닉스
20260827,A396470,KR7396470007,1601110172108,KOSDAQ,워트,워트 주식회사
20260827,A396690,KR7396690000,1101117896090,KOSPI,미래에셋글로벌리츠,주식회사 미래에셋글로벌위탁관리부동산투자회사
20260827,A397030,KR7397030008,1401110050944,KOSDAQ,에이프릴바이오,주식회사 에이프릴바이오
20260827,A397810,KR7397810003,1101115457365,KOSDAQ,애드포러스,주식회사 애드포러스
20260827,A398120,KR7398120006,1244110097700,KOSDAQ,에스지헬스케어,(주)에스지헬스케어
20260827,A399720,KR7399720002,1311110319656,KOSDAQ,가온칩스,(주)가온칩스
20260827,A400760,KR7400760005,1101117299294,KOSPI,NH올원리츠,㈜엔에이치올원위탁관리부동산투자회사
20260827,A402030,KR7402030001,1101111682932,KOSDAQ,코난테크놀로지,주식회사 코난테크놀로지
20260827,A402340,KR7402340004,1101118077821,KOSPI,SK스퀘어,에스케이스퀘어 주식회사
20260827,A402420,KR7402420004,1311110511690,KONEX,켈스,주식회사 켈스
20260827,A402490,KR7402490007,1615110128011,KOSDAQ,그린리소스,주식회사 그린리소스
20260827,A403360,KR7403360001,1101113334101,KONEX,라피치,(주)라피치
20260827,A403490,KR7403490006,1643110019980,KOSDAQ,우듬지팜,농업회사법인 우듬지팜 주식회사
20260827,A403550,KR7403550007,2201110087049,KOSPI,쏘카,(주)쏘카
20260827,A403810,KR7403810005,1101114515908,KONEX,아이엘로보틱스,(주)아이엘로보틱스
20260827,A403850,KR7403850001,1101114357110,KOSDAQ,핑크퐁,더핑크퐁컴퍼니(주)
20260827,A403870,KR7403870009,1348110401886,KOSDAQ,HPSP,주식회사 에이치피에스피
20260827,A404990,KR7404990004,1101117343356,KOSPI,신한서부티엔디리츠,주식회사 신한서부티엔디위탁관리부동산투자회사
20260827,A405000,KR7405000001,1601110395297,KOSDAQ,플라즈맵,주식회사 플라즈맵
20260827,A405100,KR7405100009,1344110059857,KOSDAQ,큐알티,큐알티 주식회사
20260827,A405920,KR7405920000,1101110668579,KOSDAQ,나라셀라,나라셀라(주)
20260827,A406820,KR7406820001,1201110590960,KOSDAQ,뷰티스킨,(주)뷰티스킨
20260827,A407400,KR7407400001,1601110383490,KOSDAQ,꿈비,주식회사 꿈비
20260827,A408470,KR7408470003,1101116306420,KOSDAQ,한패스,한패스 주식회사
20260827,A408900,KR7408900009,1101114460046,KOSDAQ,스튜디오미르,주식회사 스튜디오미르
20260827,A408920,KR7408920007,1101118073613,KOSDAQ,메쎄이상,(주)메쎄이상
20260827,A411080,KR7411080005,1101113108465,KOSDAQ,샌즈랩,주식회사 샌즈랩
20260827,A412350,KR7412350001,1311110405091,KOSDAQ,레이저쎌,레이저쎌 주식회사
20260827,A412540,KR7412540007,1101110418833,KOSDAQ,제일엠앤에스,(주)제일엠앤에스
20260827,A413300,KR7413300005,1101112669260,KONEX,티엘엔지니어링,(주)티엘엔지니어링
20260827,A413390,KR7413390006,2341110105621,KOSDAQ,엠오티,(주)엠오티
20260827,A413630,KR7413630005,1101118112669,KOSDAQ,씨피시스템,씨피시스템(주)
20260827,A413640,KR7413640004,1101113200360,KOSDAQ,비아이매트릭스,(주)비아이매트릭스
20260827,A415380,KR7415380005,1101116511425,KOSDAQ,스튜디오삼익,주식회사 스튜디오삼익
20260827,A415640,KR7415640002,1101113386954,KOSPI,KB발해인프라,케이비발해인프라투융자회사
20260827,A416180,KR7416180008,1942110068066,KOSDAQ,신성에스티,신성에스티(주)
20260827,A417010,KR7417010006,1601110444581,KOSDAQ,나노팀,나노팀 주식회사
20260827,A417030,KR7417030004,1314110342669,KOSDAQ,니어스랩,주식회사 니어스랩
20260827,A417180,KR7417180007,1101116679992,KOSDAQ,핑거스토리,(주)핑거스토리
20260827,A417200,KR7417200003,1341110570437,KOSDAQ,LS머트리얼즈,엘에스머트리얼즈 주식회사
20260827,A417310,KR7417310000,1101115837294,KOSPI,코람코더원리츠,(주)코람코더원위탁관리부동산투자회사
20260827,A417500,KR7417500006,2111110040569,KOSDAQ,제이아이테크,(주)제이아이테크
20260827,A417790,KR7417790003,1101113161306,KOSDAQ,트루엔,주식회사 트루엔
20260827,A417840,KR7417840006,1101116042066,KOSDAQ,저스템,주식회사 저스템
20260827,A417860,KR7417860004,1101111955008,KOSDAQ,오브젠,오브젠 주식회사
20260827,A417970,KR7417970001,1101113176925,KOSDAQ,모델솔루션,모델솔루션 주식회사
20260827,A418250,KR7418250007,1201110780818,KOSDAQ,시큐레터,시큐레터 주식회사
20260827,A418420,KR7418420006,1311110241362,KOSDAQ,라온텍,주식회사 라온텍
20260827,A418470,KR7418470001,1101116114451,KOSDAQ,KT밀리의서재,(주)케이티밀리의서재
20260827,A418550,KR7418550000,1244110019788,KOSDAQ,제이오,(주)제이오
20260827,A418620,KR7418620001,1101114861971,KOSDAQ,E8,이에이트(주)
20260827,A419050,KR7419050000,1614110049889,KOSDAQ,삼기에너지솔루션즈,(주)삼기에너지솔루션즈
20260827,A419080,KR7419080007,1101114175728,KOSDAQ,엔젯,엔젯 주식회사
20260827,A419120,KR7419120001,1101116908870,KOSDAQ,산돌,(주)산돌
20260827,A419530,KR7419530001,1101112034562,KOSDAQ,SAMG엔터,(주)에스에이엠지엔터테인먼트
20260827,A419540,KR7419540000,1101112317653,KOSDAQ,비스토스,주식회사 비스토스
20260827,A420570,KR7420570004,1501110229589,KOSDAQ,제이투케이바이오,주식회사 제이투케이바이오
20260827,A420770,KR7420770000,1345110078029,KOSDAQ,기가비스,기가비스(주)
20260827,A424760,KR7424760007,1101118233415,KOSDAQ,벨로크,주식회사 벨로크
20260827,A424870,KR7424870004,1345110299881,KOSDAQ,이뮨온시아,(주)이뮨온시아
20260827,A424960,KR7424960003,1311110496206,KOSDAQ,스마트레이더시스템,(주)스마트레이더시스템
20260827,A424980,KR7424980001,1101112059031,KOSDAQ,마이크로투나노,(주)마이크로투나노
20260827,A425040,KR7425040003,1501110198453,KOSDAQ,티이엠씨,티이엠씨 주식회사
20260827,A425420,KR7425420007,1201110330051,KOSDAQ,티에프이,(주)티에프이
20260827,A429270,KR7429270002,2101110058935,KOSDAQ,시지트로닉스,주식회사 시지트로닉스
20260827,A430690,KR7430690008,1101112003640,KOSDAQ,(주)한싹,(주)한싹
20260827,A431190,KR7431190008,1601110094576,KOSDAQ,케이쓰리아이,(주)케이쓰리아이
20260827,A432320,KR7432320000,1101118191613,KOSPI,KB스타리츠,(주)케이비스타위탁관리부동산투자회사
20260827,A432430,KR7432430007,1101114474659,KOSDAQ,와이랩,주식회사 와이랩
20260827,A432470,KR7432470003,1348110121012,KOSDAQ,케이엔에스,(주)케이엔에스
20260827,A432720,KR7432720001,1101116743763,KOSDAQ,퀄리타스반도체,(주)퀄리타스반도체
20260827,A432980,KR7432980001,1314110209249,KOSDAQ,엠에프씨,엠에프씨(주)
20260827,A434190,KR7434190005,2811110093358,KONEX,탈로스,(주) 탈로스
20260827,A434480,KR7434480000,1101113173351,KOSDAQ,모니터랩,(주)모니터랩
20260827,A435570,KR7435570007,1601110372344,KOSDAQ,에르코스,(주)에르코스 농업회사법인
20260827,A437730,KR7437730005,1901110012514,KOSDAQ,삼현,(주)삼현
20260827,A438700,KR7438700007,2055110049363,KOSDAQ,버넥트,(주)버넥트
20260827,A439090,KR7439090002,1101114810308,KOSDAQ,마녀공장,(주)마녀공장
20260827,A439260,KR7439260001,2047110003887,KOSPI,대한조선,대한조선 주식회사
